player_name,season,phase,runs,balls,fours,sixes,dismissals,runs_conceded,balls_bowled,wickets
SP Narine,2023,Middle,0,0,0,0,0,18,12,1
SP Narine,2023,Death,0,1,0,0,1,8,6,1
WP Saha,2023,Overall,17,20,3,0,1,0,0,0
WP Saha,2023,Powerplay,17,20,3,0,1,0,0,0
WP Saha,2023,Middle,0,0,0,0,0,0,0,0
WP Saha,2023,Death,0,0,0,0,0,0,0,0
N Rana,2023,Overall,45,29,4,3,1,0,0,0
N Rana,2023,Powerplay,3,3,0,0,0,0,0,0
N Rana,2023,Middle,42,26,4,3,1,0,0,0
N Rana,2023,Death,0,0,0,0,0,0,0,0
N Jagadeesan,2023,Overall,6,8,1,0,1,0,0,0
N Jagadeesan,2023,Powerplay,6,8,1,0,1,0,0,0
N Jagadeesan,2023,Middle,0,0,0,0,0,0,0,0
N Jagadeesan,2023,Death,0,0,0,0,0,0,0,0
R Tewatia,2023,Overall,0,0,0,0,0,0,0,0
R Tewatia,2023,Powerplay,0,0,0,0,0,0,0,0
R Tewatia,2023,Middle,0,0,0,0,0,0,0,0
R Tewatia,2023,Death,0,0,0,0,0,0,0,0
Suyash Sharma,2023,Overall,0,0,0,0,0,35,25,1
Suyash Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
Suyash Sharma,2023,Middle,0,0,0,0,0,23,19,1
Suyash Sharma,2023,Death,0,0,0,0,0,12,6,0
V Shankar,2023,Overall,63,24,4,5,0,0,0,0
V Shankar,2023,Powerplay,0,0,0,0,0,0,0,0
V Shankar,2023,Middle,3,3,0,0,0,0,0,0
V Shankar,2023,Death,60,21,4,5,0,0,0,0
Rahmanullah Gurbaz,2023,Overall,15,12,1,1,1,0,0,0
Rahmanullah Gurbaz,2023,Powerplay,15,12,1,1,1,0,0,0
Rahmanullah Gurbaz,2023,Middle,0,0,0,0,0,0,0,0
Rahmanullah Gurbaz,2023,Death,0,0,0,0,0,0,0,0
Yash Dayal,2023,Overall,0,0,0,0,0,69,24,0
Yash Dayal,2023,Powerplay,0,0,0,0,0,0,0,0
Yash Dayal,2023,Middle,0,0,0,0,0,38,18,0
Yash Dayal,2023,Death,0,0,0,0,0,31,6,0
B Sai Sudharsan,2023,Overall,53,39,3,2,1,0,0,0
B Sai Sudharsan,2023,Powerplay,5,6,1,0,0,0,0,0
B Sai Sudharsan,2023,Middle,41,26,2,2,0,0,0,0
B Sai Sudharsan,2023,Death,7,7,0,0,1,0,0,0
AS Joseph,2023,Overall,0,0,0,0,0,28,24,2
AS Joseph,2023,Powerplay,0,0,0,0,0,6,6,0
AS Joseph,2023,Middle,0,0,0,0,0,16,12,1
AS Joseph,2023,Death,0,0,0,0,0,6,6,1
VR Iyer,2023,Overall,83,41,8,5,1,0,0,0
VR Iyer,2023,Powerplay,18,13,2,1,0,0,0,0
VR Iyer,2023,Middle,61,25,5,4,0,0,0,0
VR Iyer,2023,Death,4,3,1,0,1,0,0,0
LH Ferguson,2023,Overall,0,0,0,0,0,42,26,0
LH Ferguson,2023,Powerplay,0,0,0,0,0,7,7,0
LH Ferguson,2023,Middle,0,0,0,0,0,3,6,0
LH Ferguson,2023,Death,0,0,0,0,0,32,13,0
SN Thakur,2023,Overall,0,1,0,0,1,42,19,0
SN Thakur,2023,Powerplay,0,0,0,0,0,13,7,0
SN Thakur,2023,Middle,0,0,0,0,0,9,6,0
SN Thakur,2023,Death,0,1,0,0,1,20,6,0
A Manohar,2023,Overall,14,8,3,0,1,0,0,0
A Manohar,2023,Powerplay,0,0,0,0,0,0,0,0
A Manohar,2023,Middle,14,8,3,0,1,0,0,0
A Manohar,2023,Death,0,0,0,0,0,0,0,0
Mohammed Shami,2023,Overall,0,0,0,0,0,28,24,1
Mohammed Shami,2023,Powerplay,0,0,0,0,0,23,18,1
Mohammed Shami,2023,Middle,0,0,0,0,0,0,0,0
Mohammed Shami,2023,Death,0,0,0,0,0,5,6,0
AD Russell,2023,Overall,1,2,0,0,1,0,0,0
AD Russell,2023,Powerplay,0,0,0,0,0,0,0,0
AD Russell,2023,Middle,0,0,0,0,0,0,0,0
AD Russell,2023,Death,1,2,0,0,1,0,0,0
Shubman Gill,2023,Overall,39,33,5,0,1,0,0,0
Shubman Gill,2023,Powerplay,20,15,3,0,0,0,0,0
Shubman Gill,2023,Middle,19,18,2,0,1,0,0,0
Shubman Gill,2023,Death,0,0,0,0,0,0,0,0
J Little,2023,Overall,0,0,0,0,0,45,27,1
J Little,2023,Powerplay,0,0,0,0,0,14,12,1
J Little,2023,Middle,0,0,0,0,0,17,7,0
J Little,2023,Death,0,0,0,0,0,14,8,0
CV Varun,2023,Overall,0,0,0,0,0,27,13,0
CV Varun,2023,Powerplay,0,0,0,0,0,16,7,0
CV Varun,2023,Middle,0,0,0,0,0,11,6,0
CV Varun,2023,Death,0,0,0,0,0,0,0,0
Mohit Rathee,2023,Overall,1,2,0,0,0,29,12,0
Mohit Rathee,2023,Powerplay,0,0,0,0,0,0,0,0
Mohit Rathee,2023,Middle,0,0,0,0,0,29,12,0
Mohit Rathee,2023,Death,1,2,0,0,0,0,0,0
P Simran Singh,2023,Overall,0,1,0,0,1,0,0,0
P Simran Singh,2023,Powerplay,0,1,0,0,1,0,0,0
P Simran Singh,2023,Middle,0,0,0,0,0,0,0,0
P Simran Singh,2023,Death,0,0,0,0,0,0,0,0
HC Brook,2023,Overall,13,14,3,0,1,0,0,0
HC Brook,2023,Powerplay,13,14,3,0,1,0,0,0
HC Brook,2023,Middle,0,0,0,0,0,0,0,0
HC Brook,2023,Death,0,0,0,0,0,0,0,0
Washington Sundar,2023,Overall,0,0,0,0,0,6,6,0
Washington Sundar,2023,Powerplay,0,0,0,0,0,0,0,0
Washington Sundar,2023,Middle,0,0,0,0,0,6,6,0
Washington Sundar,2023,Death,0,0,0,0,0,0,0,0
Harpreet Brar,2023,Overall,1,2,0,0,1,26,19,0
Harpreet Brar,2023,Powerplay,0,0,0,0,0,6,6,0
Harpreet Brar,2023,Middle,1,2,0,0,1,16,12,0
Harpreet Brar,2023,Death,0,0,0,0,0,4,1,0
B Kumar,2023,Overall,0,0,0,0,0,34,27,1
B Kumar,2023,Powerplay,0,0,0,0,0,17,14,1
B Kumar,2023,Middle,0,0,0,0,0,0,0,0
B Kumar,2023,Death,0,0,0,0,0,17,13,0
RA Tripathi,2023,Overall,74,48,10,3,0,0,0,0
RA Tripathi,2023,Powerplay,3,6,0,0,0,0,0,0
RA Tripathi,2023,Middle,62,37,9,3,0,0,0,0
RA Tripathi,2023,Death,9,5,1,0,0,0,0,0
RD Chahar,2023,Overall,0,8,0,0,1,28,18,1
RD Chahar,2023,Powerplay,0,0,0,0,0,0,0,0
RD Chahar,2023,Middle,0,8,0,0,1,28,18,1
RD Chahar,2023,Death,0,0,0,0,0,0,0,0
Sikandar Raza,2023,Overall,5,7,0,0,1,0,0,0
Sikandar Raza,2023,Powerplay,0,0,0,0,0,0,0,0
Sikandar Raza,2023,Middle,5,7,0,0,1,0,0,0
Sikandar Raza,2023,Death,0,0,0,0,0,0,0,0
M Shahrukh Khan,2023,Overall,4,3,1,0,1,0,0,0
M Shahrukh Khan,2023,Powerplay,0,0,0,0,0,0,0,0
M Shahrukh Khan,2023,Middle,4,3,1,0,1,0,0,0
M Shahrukh Khan,2023,Death,0,0,0,0,0,0,0,0
AK Markram,2023,Overall,37,21,6,0,0,0,0,0
AK Markram,2023,Powerplay,0,0,0,0,0,0,0,0
AK Markram,2023,Middle,19,13,2,0,0,0,0,0
AK Markram,2023,Death,18,8,4,0,0,0,0,0
S Dhawan,2023,Overall,99,68,12,5,0,0,0,0
S Dhawan,2023,Powerplay,21,17,4,0,0,0,0,0
S Dhawan,2023,Middle,26,22,4,0,0,0,0,0
S Dhawan,2023,Death,52,29,4,5,0,0,0,0
H Klaasen,2023,Overall,0,0,0,0,0,0,0,0
H Klaasen,2023,Powerplay,0,0,0,0,0,0,0,0
H Klaasen,2023,Middle,0,0,0,0,0,0,0,0
H Klaasen,2023,Death,0,0,0,0,0,0,0,0
M Jansen,2023,Overall,0,0,0,0,0,16,19,2
M Jansen,2023,Powerplay,0,0,0,0,0,16,19,2
M Jansen,2023,Middle,0,0,0,0,0,0,0,0
M Jansen,2023,Death,0,0,0,0,0,0,0,0
Umran Malik,2023,Overall,0,0,0,0,0,32,25,2
Umran Malik,2023,Powerplay,0,0,0,0,0,0,0,0
Umran Malik,2023,Middle,0,0,0,0,0,15,19,2
Umran Malik,2023,Death,0,0,0,0,0,17,6,0
MW Short,2023,Overall,1,5,0,0,1,0,0,0
MW Short,2023,Powerplay,1,5,0,0,1,0,0,0
MW Short,2023,Middle,0,0,0,0,0,0,0,0
MW Short,2023,Death,0,0,0,0,0,0,0,0
NT Ellis,2023,Overall,0,5,0,0,1,28,18,0
NT Ellis,2023,Powerplay,0,0,0,0,0,3,6,0
NT Ellis,2023,Middle,0,5,0,0,1,8,6,0
NT Ellis,2023,Death,0,0,0,0,0,17,6,0
M Markande,2023,Overall,0,0,0,0,0,15,24,4
M Markande,2023,Powerplay,0,0,0,0,0,0,0,0
M Markande,2023,Middle,0,0,0,0,0,15,24,4
M Markande,2023,Death,0,0,0,0,0,0,0,0
T Natarajan,2023,Overall,0,0,0,0,0,40,24,0
T Natarajan,2023,Powerplay,0,0,0,0,0,8,6,0
T Natarajan,2023,Middle,0,0,0,0,0,11,6,0
T Natarajan,2023,Death,0,0,0,0,0,21,12,0
MA Agarwal,2023,Overall,21,20,3,0,1,0,0,0
MA Agarwal,2023,Powerplay,18,16,3,0,0,0,0,0
MA Agarwal,2023,Middle,3,4,0,0,1,0,0,0
MA Agarwal,2023,Death,0,0,0,0,0,0,0,0
JM Sharma,2023,Overall,4,9,1,0,1,0,0,0
JM Sharma,2023,Powerplay,4,9,1,0,1,0,0,0
JM Sharma,2023,Middle,0,0,0,0,0,0,0,0
JM Sharma,2023,Death,0,0,0,0,0,0,0,0
SM Curran,2023,Overall,22,15,3,1,1,14,18,0
SM Curran,2023,Powerplay,12,7,1,1,0,8,12,0
SM Curran,2023,Middle,10,8,2,0,1,0,0,0
SM Curran,2023,Death,0,0,0,0,0,6,6,0
Arshdeep Singh,2023,Overall,0,0,0,0,0,20,18,1
Arshdeep Singh,2023,Powerplay,0,0,0,0,0,17,12,1
Arshdeep Singh,2023,Middle,0,0,0,0,0,3,6,0
Arshdeep Singh,2023,Death,0,0,0,0,0,0,0,0
GJ Maxwell,2023,Overall,59,30,3,6,1,0,0,0
GJ Maxwell,2023,Powerplay,0,0,0,0,0,0,0,0
GJ Maxwell,2023,Middle,21,12,1,2,0,0,0,0
GJ Maxwell,2023,Death,38,18,2,4,1,0,0,0
KV Sharma,2023,Overall,0,0,0,0,0,50,19,1
KV Sharma,2023,Powerplay,0,0,0,0,0,0,0,0
KV Sharma,2023,Middle,0,0,0,0,0,50,19,1
KV Sharma,2023,Death,0,0,0,0,0,0,0,0
Mohammed Siraj,2023,Overall,0,0,0,0,0,26,28,3
Mohammed Siraj,2023,Powerplay,0,0,0,0,0,11,13,1
Mohammed Siraj,2023,Middle,0,0,0,0,0,11,8,1
Mohammed Siraj,2023,Death,0,0,0,0,0,4,7,1
JD Unadkat,2023,Overall,9,7,1,0,1,27,13,0
JD Unadkat,2023,Powerplay,0,0,0,0,0,4,6,0
JD Unadkat,2023,Middle,0,0,0,0,0,0,0,0
JD Unadkat,2023,Death,9,7,1,0,1,23,7,0
MA Wood,2023,Overall,1,2,0,0,1,37,26,1
MA Wood,2023,Powerplay,0,0,0,0,0,14,6,0
MA Wood,2023,Middle,0,0,0,0,0,5,6,0
MA Wood,2023,Death,1,2,0,0,1,18,14,1
HV Patel,2023,Overall,0,0,0,0,0,49,24,2
HV Patel,2023,Powerplay,0,0,0,0,0,0,0,0
HV Patel,2023,Middle,0,0,0,0,0,35,12,0
HV Patel,2023,Death,0,0,0,0,0,14,12,2
F du Plessis,2023,Overall,79,48,5,5,0,0,0,0
F du Plessis,2023,Powerplay,12,11,1,0,0,0,0,0
F du Plessis,2023,Middle,34,23,2,2,0,0,0,0
F du Plessis,2023,Death,33,14,2,3,0,0,0,0
A Mishra,2023,Overall,0,0,0,0,0,18,12,1
A Mishra,2023,Powerplay,0,0,0,0,0,0,0,0
A Mishra,2023,Middle,0,0,0,0,0,18,12,1
A Mishra,2023,Death,0,0,0,0,0,0,0,0
DJ Willey,2023,Overall,0,0,0,0,0,32,25,0
DJ Willey,2023,Powerplay,0,0,0,0,0,12,12,0
DJ Willey,2023,Middle,0,0,0,0,0,6,6,0
DJ Willey,2023,Death,0,0,0,0,0,14,7,0
Avesh Khan,2023,Overall,0,1,0,0,0,55,24,0
Avesh Khan,2023,Powerplay,0,0,0,0,0,21,12,0
Avesh Khan,2023,Middle,0,0,0,0,0,0,0,0
Avesh Khan,2023,Death,0,1,0,0,0,34,12,0
KD Karthik,2023,Overall,1,1,0,0,0,0,0,0
KD Karthik,2023,Powerplay,0,0,0,0,0,0,0,0
KD Karthik,2023,Middle,0,0,0,0,0,0,0,0
KD Karthik,2023,Death,1,1,0,0,0,0,0,0
KL Rahul,2023,Overall,18,20,1,0,1,0,0,0
KL Rahul,2023,Powerplay,11,12,1,0,0,0,0,0
KL Rahul,2023,Middle,7,8,0,0,1,0,0,0
KL Rahul,2023,Death,0,0,0,0,0,0,0,0
MP Stoinis,2023,Overall,65,31,6,5,1,0,0,0
MP Stoinis,2023,Powerplay,11,9,2,0,0,0,0,0
MP Stoinis,2023,Middle,54,22,4,5,1,0,0,0
MP Stoinis,2023,Death,0,0,0,0,0,0,0,0
KR Mayers,2023,Overall,0,4,0,0,1,0,0,0
KR Mayers,2023,Powerplay,0,4,0,0,1,0,0,0
KR Mayers,2023,Middle,0,0,0,0,0,0,0,0
KR Mayers,2023,Death,0,0,0,0,0,0,0,0
Anuj Rawat,2023,Overall,0,0,0,0,0,0,0,0
Anuj Rawat,2023,Powerplay,0,0,0,0,0,0,0,0
Anuj Rawat,2023,Middle,0,0,0,0,0,0,0,0
Anuj Rawat,2023,Death,0,0,0,0,0,0,0,0
V Kohli,2023,Overall,61,45,4,4,1,0,0,0
V Kohli,2023,Powerplay,42,25,4,3,0,0,0,0
V Kohli,2023,Middle,19,20,0,1,1,0,0,0
V Kohli,2023,Death,0,0,0,0,0,0,0,0
Shahbaz Ahmed,2023,Overall,0,0,0,0,0,15,6,0
Shahbaz Ahmed,2023,Powerplay,0,0,0,0,0,0,0,0
Shahbaz Ahmed,2023,Middle,0,0,0,0,0,15,6,0
Shahbaz Ahmed,2023,Death,0,0,0,0,0,0,0,0
Ravi Bishnoi,2023,Overall,3,2,0,0,0,39,25,0
Ravi Bishnoi,2023,Powerplay,0,0,0,0,0,0,0,0
Ravi Bishnoi,2023,Middle,0,0,0,0,0,39,25,0
Ravi Bishnoi,2023,Death,3,2,0,0,0,0,0,0
MK Lomror,2023,Overall,0,0,0,0,0,0,0,0
MK Lomror,2023,Powerplay,0,0,0,0,0,0,0,0
MK Lomror,2023,Middle,0,0,0,0,0,0,0,0
MK Lomror,2023,Death,0,0,0,0,0,0,0,0
KH Pandya,2023,Overall,0,2,0,0,1,36,24,0
KH Pandya,2023,Powerplay,0,2,0,0,1,17,12,0
KH Pandya,2023,Middle,0,0,0,0,0,19,12,0
KH Pandya,2023,Death,0,0,0,0,0,0,0,0
N Pooran,2023,Overall,62,20,4,7,1,0,0,0
N Pooran,2023,Powerplay,0,0,0,0,0,0,0,0
N Pooran,2023,Middle,55,17,4,6,0,0,0,0
N Pooran,2023,Death,7,3,0,1,1,0,0,0
A Badoni,2023,Overall,30,29,4,0,1,0,0,0
A Badoni,2023,Powerplay,0,0,0,0,0,0,0,0
A Badoni,2023,Middle,13,10,2,0,0,0,0,0
A Badoni,2023,Death,17,19,2,0,1,0,0,0
WD Parnell,2023,Overall,0,0,0,0,0,41,27,3
WD Parnell,2023,Powerplay,0,0,0,0,0,14,13,2
WD Parnell,2023,Middle,0,0,0,0,0,17,6,0
WD Parnell,2023,Death,0,0,0,0,0,10,8,1
DJ Hooda,2023,Overall,9,11,1,0,1,0,0,0
DJ Hooda,2023,Powerplay,9,11,1,0,1,0,0,0
DJ Hooda,2023,Middle,0,0,0,0,0,0,0,0
DJ Hooda,2023,Death,0,0,0,0,0,0,0,0
TH David,2023,Overall,13,11,0,1,0,0,0,0
TH David,2023,Powerplay,0,0,0,0,0,0,0,0
TH David,2023,Middle,0,0,0,0,0,0,0,0
TH David,2023,Death,13,11,0,1,0,0,0,0
Ishan Kishan,2023,Overall,31,27,6,0,1,0,0,0
Ishan Kishan,2023,Powerplay,30,20,6,0,0,0,0,0
Ishan Kishan,2023,Middle,1,7,0,0,1,0,0,0
Ishan Kishan,2023,Death,0,0,0,0,0,0,0,0
DA Warner,2023,Overall,51,47,6,0,1,0,0,0
DA Warner,2023,Powerplay,18,16,3,0,0,0,0,0
DA Warner,2023,Middle,30,25,3,0,0,0,0,0
DA Warner,2023,Death,3,6,0,0,1,0,0,0
C Green,2023,Overall,17,8,1,1,0,30,19,0
C Green,2023,Powerplay,0,0,0,0,0,10,6,0
C Green,2023,Middle,0,0,0,0,0,7,6,0
C Green,2023,Death,17,8,1,1,0,13,7,0
PP Shaw,2023,Overall,15,11,3,0,1,0,0,0
PP Shaw,2023,Powerplay,15,11,3,0,1,0,0,0
PP Shaw,2023,Middle,0,0,0,0,0,0,0,0
PP Shaw,2023,Death,0,0,0,0,0,0,0,0
YV Dhull,2023,Overall,2,4,0,0,1,0,0,0
YV Dhull,2023,Powerplay,0,0,0,0,0,0,0,0
YV Dhull,2023,Middle,2,4,0,0,1,0,0,0
YV Dhull,2023,Death,0,0,0,0,0,0,0,0
A Nortje,2023,Overall,5,3,1,0,1,35,24,0
A Nortje,2023,Powerplay,0,0,0,0,0,15,6,0
A Nortje,2023,Middle,0,0,0,0,0,9,6,0
A Nortje,2023,Death,5,3,1,0,1,11,12,0
R Powell,2023,Overall,4,4,1,0,1,0,0,0
R Powell,2023,Powerplay,0,0,0,0,0,0,0,0
R Powell,2023,Middle,4,4,1,0,1,0,0,0
R Powell,2023,Death,0,0,0,0,0,0,0,0
MK Pandey,2023,Overall,26,19,5,0,1,0,0,0
MK Pandey,2023,Powerplay,17,10,4,0,0,0,0,0
MK Pandey,2023,Middle,9,9,1,0,1,0,0,0
MK Pandey,2023,Death,0,0,0,0,0,0,0,0
Lalit Yadav,2023,Overall,2,4,0,0,1,23,25,0
Lalit Yadav,2023,Powerplay,0,0,0,0,0,16,13,0
Lalit Yadav,2023,Middle,2,4,0,0,1,7,12,0
Lalit Yadav,2023,Death,0,0,0,0,0,0,0,0
RG Sharma,2023,Overall,65,45,6,4,1,0,0,0
RG Sharma,2023,Powerplay,37,17,4,3,0,0,0,0
RG Sharma,2023,Middle,24,23,1,1,0,0,0,0
RG Sharma,2023,Death,4,5,1,0,1,0,0,0
Tilak Varma,2023,Overall,41,30,1,4,1,7,7,0
Tilak Varma,2023,Powerplay,0,0,0,0,0,0,0,0
Tilak Varma,2023,Middle,25,25,0,2,0,7,7,0
Tilak Varma,2023,Death,16,5,1,2,1,0,0,0
HR Shokeen,2023,Overall,0,0,0,0,0,43,26,1
HR Shokeen,2023,Powerplay,0,0,0,0,0,14,12,1
HR Shokeen,2023,Middle,0,0,0,0,0,29,14,0
HR Shokeen,2023,Death,0,0,0,0,0,0,0,0
JP Behrendorff,2023,Overall,0,0,0,0,0,23,18,3
JP Behrendorff,2023,Powerplay,0,0,0,0,0,7,6,0
JP Behrendorff,2023,Middle,0,0,0,0,0,0,0,0
JP Behrendorff,2023,Death,0,0,0,0,0,16,12,3
Mustafizur Rahman,2023,Overall,1,1,0,0,0,38,24,1
Mustafizur Rahman,2023,Powerplay,0,0,0,0,0,13,6,0
Mustafizur Rahman,2023,Middle,0,0,0,0,0,2,6,0
Mustafizur Rahman,2023,Death,1,1,0,0,0,23,12,1
Arshad Khan,2023,Overall,0,0,0,0,0,12,7,0
Arshad Khan,2023,Powerplay,0,0,0,0,0,12,7,0
Arshad Khan,2023,Middle,0,0,0,0,0,0,0,0
Arshad Khan,2023,Death,0,0,0,0,0,0,0,0
AR Patel,2023,Overall,54,27,4,5,1,24,25,0
AR Patel,2023,Powerplay,0,0,0,0,0,10,6,0
AR Patel,2023,Middle,18,11,1,2,0,14,19,0
AR Patel,2023,Death,36,16,3,3,1,0,0,0
SA Yadav,2023,Overall,0,1,0,0,1,0,0,0
SA Yadav,2023,Powerplay,0,0,0,0,0,0,0,0
SA Yadav,2023,Middle,0,0,0,0,0,0,0,0
SA Yadav,2023,Death,0,1,0,0,1,0,0,0
PP Chawla,2023,Overall,0,0,0,0,0,22,24,3
PP Chawla,2023,Powerplay,0,0,0,0,0,0,0,0
PP Chawla,2023,Middle,0,0,0,0,0,22,24,3
PP Chawla,2023,Death,0,0,0,0,0,0,0,0
Kuldeep Yadav,2023,Overall,0,1,0,0,1,23,12,0
Kuldeep Yadav,2023,Powerplay,0,0,0,0,0,0,0,0
Kuldeep Yadav,2023,Middle,0,0,0,0,0,23,12,0
Kuldeep Yadav,2023,Death,0,1,0,0,1,0,0,0
Mukesh Kumar,2023,Overall,0,0,0,0,0,30,12,2
Mukesh Kumar,2023,Powerplay,0,0,0,0,0,14,6,0
Mukesh Kumar,2023,Middle,0,0,0,0,0,0,0,0
Mukesh Kumar,2023,Death,0,0,0,0,0,16,6,2
Abishek Porel,2023,Overall,1,3,0,0,1,0,0,0
Abishek Porel,2023,Powerplay,0,0,0,0,0,0,0,0
Abishek Porel,2023,Middle,0,0,0,0,0,0,0,0
Abishek Porel,2023,Death,1,3,0,0,1,0,0,0
RP Meredith,2023,Overall,0,0,0,0,0,35,23,2
RP Meredith,2023,Powerplay,0,0,0,0,0,8,6,0
RP Meredith,2023,Middle,0,0,0,0,0,7,6,1
RP Meredith,2023,Death,0,0,0,0,0,20,11,1
N Wadhera,2023,Overall,0,0,0,0,0,0,0,0
N Wadhera,2023,Powerplay,0,0,0,0,0,0,0,0
N Wadhera,2023,Middle,0,0,0,0,0,0,0,0
N Wadhera,2023,Death,0,0,0,0,0,0,0,0
YS Chahal,2023,Overall,0,0,0,0,0,27,25,2
YS Chahal,2023,Powerplay,0,0,0,0,0,0,0,0
YS Chahal,2023,Middle,0,0,0,0,0,22,19,2
YS Chahal,2023,Death,0,0,0,0,0,5,6,0
R Ashwin,2023,Overall,30,25,1,2,1,25,26,2
R Ashwin,2023,Powerplay,0,0,0,0,0,10,6,0
R Ashwin,2023,Middle,30,25,1,2,1,11,14,2
R Ashwin,2023,Death,0,0,0,0,0,4,6,0
JC Buttler,2023,Overall,52,38,1,3,1,0,0,0
JC Buttler,2023,Powerplay,17,10,1,1,0,0,0,0
JC Buttler,2023,Middle,31,24,0,2,0,0,0,0
JC Buttler,2023,Death,4,4,0,0,1,0,0,0
MS Dhoni,2023,Overall,32,19,1,3,0,0,0,0
MS Dhoni,2023,Powerplay,0,0,0,0,0,0,0,0
MS Dhoni,2023,Middle,0,0,0,0,0,0,0,0
MS Dhoni,2023,Death,32,19,1,3,0,0,0,0
Dhruv Jurel,2023,Overall,4,6,0,0,1,0,0,0
Dhruv Jurel,2023,Powerplay,0,0,0,0,0,0,0,0
Dhruv Jurel,2023,Middle,0,0,0,0,0,0,0,0
Dhruv Jurel,2023,Death,4,6,0,0,1,0,0,0
SV Samson,2023,Overall,0,2,0,0,1,0,0,0
SV Samson,2023,Powerplay,0,0,0,0,0,0,0,0
SV Samson,2023,Middle,0,2,0,0,1,0,0,0
SV Samson,2023,Death,0,0,0,0,0,0,0,0
MM Ali,2023,Overall,7,10,0,0,1,21,12,1
MM Ali,2023,Powerplay,0,0,0,0,0,0,0,0
MM Ali,2023,Middle,7,10,0,0,1,18,6,0
MM Ali,2023,Death,0,0,0,0,0,3,6,1
DP Conway,2023,Overall,50,39,6,0,1,0,0,0
DP Conway,2023,Powerplay,17,15,3,0,0,0,0,0
DP Conway,2023,Middle,33,24,3,0,1,0,0,0
DP Conway,2023,Death,0,0,0,0,0,0,0,0
TU Deshpande,2023,Overall,0,0,0,0,0,37,25,2
TU Deshpande,2023,Powerplay,0,0,0,0,0,16,12,1
TU Deshpande,2023,Middle,0,0,0,0,0,0,0,0
TU Deshpande,2023,Death,0,0,0,0,0,21,13,1
KR Sen,2023,Overall,0,0,0,0,0,9,12,0
KR Sen,2023,Powerplay,0,0,0,0,0,3,6,0
KR Sen,2023,Middle,0,0,0,0,0,6,6,0
KR Sen,2023,Death,0,0,0,0,0,0,0,0
JO Holder,2023,Overall,0,1,0,0,1,38,19,0
JO Holder,2023,Powerplay,0,0,0,0,0,10,6,0
JO Holder,2023,Middle,0,0,0,0,0,9,6,0
JO Holder,2023,Death,0,1,0,0,1,19,7,0
AT Rayudu,2023,Overall,1,2,0,0,1,0,0,0
AT Rayudu,2023,Powerplay,0,0,0,0,0,0,0,0
AT Rayudu,2023,Middle,1,2,0,0,1,0,0,0
AT Rayudu,2023,Death,0,0,0,0,0,0,0,0
SSB Magala,2023,Overall,0,0,0,0,0,14,13,0
SSB Magala,2023,Powerplay,0,0,0,0,0,0,0,0
SSB Magala,2023,Middle,0,0,0,0,0,14,13,0
SSB Magala,2023,Death,0,0,0,0,0,0,0,0
Sandeep Sharma,2023,Overall,0,0,0,0,0,30,20,1
Sandeep Sharma,2023,Powerplay,0,0,0,0,0,13,12,1
Sandeep Sharma,2023,Middle,0,0,0,0,0,0,0,0
Sandeep Sharma,2023,Death,0,0,0,0,0,17,8,0
AM Rahane,2023,Overall,31,20,2,1,1,0,0,0
AM Rahane,2023,Powerplay,19,11,1,1,0,0,0,0
AM Rahane,2023,Middle,12,9,1,0,1,0,0,0
AM Rahane,2023,Death,0,0,0,0,0,0,0,0
S Dube,2023,Overall,8,11,1,0,1,0,0,0
S Dube,2023,Powerplay,0,0,0,0,0,0,0,0
S Dube,2023,Middle,8,11,1,0,1,0,0,0
S Dube,2023,Death,0,0,0,0,0,0,0,0
SO Hetmyer,2023,Overall,30,19,2,2,0,0,0,0
SO Hetmyer,2023,Powerplay,0,0,0,0,0,0,0,0
SO Hetmyer,2023,Middle,0,0,0,0,0,0,0,0
SO Hetmyer,2023,Death,30,19,2,2,0,0,0,0
A Zampa,2023,Overall,1,1,0,0,1,43,25,1
A Zampa,2023,Powerplay,0,0,0,0,0,9,6,0
A Zampa,2023,Middle,0,0,0,0,0,20,13,1
A Zampa,2023,Death,1,1,0,0,1,14,6,0
YBK Jaiswal,2023,Overall,10,8,2,0,1,0,0,0
YBK Jaiswal,2023,Powerplay,10,8,2,0,1,0,0,0
YBK Jaiswal,2023,Middle,0,0,0,0,0,0,0,0
YBK Jaiswal,2023,Death,0,0,0,0,0,0,0,0
Akash Singh,2023,Overall,0,0,0,0,0,40,25,2
Akash Singh,2023,Powerplay,0,0,0,0,0,14,12,0
Akash Singh,2023,Middle,0,0,0,0,0,16,7,1
Akash Singh,2023,Death,0,0,0,0,0,10,6,1
RD Gaikwad,2023,Overall,8,10,1,0,1,0,0,0
RD Gaikwad,2023,Powerplay,8,10,1,0,1,0,0,0
RD Gaikwad,2023,Middle,0,0,0,0,0,0,0,0
RD Gaikwad,2023,Death,0,0,0,0,0,0,0,0
M Theekshana,2023,Overall,0,0,0,0,0,42,24,0
M Theekshana,2023,Powerplay,0,0,0,0,0,27,12,0
M Theekshana,2023,Middle,0,0,0,0,0,9,6,0
M Theekshana,2023,Death,0,0,0,0,0,6,6,0
RA Jadeja,2023,Overall,25,16,1,2,0,21,27,2
RA Jadeja,2023,Powerplay,0,0,0,0,0,0,0,0
RA Jadeja,2023,Middle,2,2,0,0,0,21,27,2
RA Jadeja,2023,Death,23,14,1,2,0,0,0,0
